0.042683285859810106,0.042683285859810106,0.1746649545264507,0.1746649545264507,0.042683285859810106,0.042683285859810106
1.6539763603835023,1.0,1.0,0.1746649545264507,0.8960236396164978,0.1072826298199058
1.0,1.7213586850900473,1.8253350454735493,1.55,1.8253350454735493,1.7213586850900473
1.8253350454735493,1.8927173701800943,1.8253350454735493,1.0,1.8253350454735493,0.9326176752934552
1.7579527207670045,1.6539763603835023,1.0,1.6539763603835023,0.5006295319940248,1.3259645774675741
0.8960236396164978,1.7213586850900473,1.1039763603835022,1.6539763603835023,1.0,1.8253350454735493
1.55,1.8253350454735493,1.8253350454735493,0.8960236396164978,0.9326176752934552,1.6539763603835023
0.828641314909953,1.6539763603835023,0.9326176752934552,0.828641314909953,1.7579527207670045,1.8253350454735493
0.828641314909953,1.7579527207670045,1.7579527207670045,1.6539763603835023,1.6539763603835023,1.067382324706545
1.7213586850900473,1.55,1.7579527207670045,1.1039763603835022,1.6539763603835023,1.8253350454735493
