0.12902071486809563,0.20633416465029578,0.1344331978423914,0.9510295011608364,0.1776825811924303,0.18875321474020895
1.7882096677277053,0.8679968143099455,0.47560665060700646,0.2521057687826899,0.21997195237038616,0.18875321474020895
1.7882096677277053,0.9397020136718315,0.8602443917855223,0.47560665060700646,0.2521057687826899,0.24942262070451288
1.7882096677277053,1.648913138992007,1.0887051085938446,1.0420004573537351,0.9613037181508555,0.47560665060700646
1.813799455969074,1.7771480231920591,1.6849746286184553,1.6416687508439023,1.0887051085938446,1.0420004573537351
1.813799455969074,1.7771480231920591,1.7569593943928348,1.7468666772713082,1.6849746286184553,1.6416687508439023
1.8617724982220802,1.813799455969074,1.7771480231920591,1.7707391275661184,1.7569593943928348,1.71833596191329
1.8617724982220802,1.8226450676883281,1.8042025375735244,1.7873112285581554,1.7771480231920591,1.7707391275661184
1.8617724982220802,1.8486321972848758,1.8277763070610518,1.8231711761937217,1.8226450676883281,1.8042025375735244
1.8617724982220802,1.8486321972848758,1.8277763070610518,1.8231711761937217,1.8226450676883281,1.8042025375735244
1.8617724982220802,1.8486321972848758,1.8277763070610518,1.8231711761937217,1.8226450676883281,1.8045530779600873
