1.702519538512265,7.736552850361866,1.9982992758155742,1.0835877432929426,5.934499192308507,2.433270231477104,1.9944147734182152,4.445494153995435,2.3194710870622246,8.083646569120317,2.254907774398255,1.6123806856897138,7.898906629246302,2.0543114344746627,8.707804620630087,2.084602076128755,7.481211118945257,2.0819645348303424,2.3702481363299084,5.762593353856732
10.634982193846374,10.297652837056733,9.718380948606274,9.0445230646143,8.386463621182527,8.12140841543799,8.05674569655758,7.836505115525911,7.749263079046945,7.735130865680778,7.716592110119821,7.468159444630482,7.458171611502634,7.440888244815646,7.25141838962523,6.840819305715679,6.714360773432437,6.665741059658963,6.545590566406908,6.528727585341178
11.637744225006749,11.010633747241837,10.974810345055403,10.963460396242352,10.853416779497932,10.66179410252932,10.635159549969892,10.36614117922029,10.266456748812871,10.263884065624497,10.206785126985682,10.14775485882523,10.14611861768642,9.867059254187268,9.72518483720654,9.702210877005749,9.373084066932767,9.24799647751422,9.039148717558836,9.01300851595774
11.579489226859245,11.574390932864334,11.55482308347851,11.536120905233442,11.068795475005532,11.067251768623171,11.042604315415499,10.9775030276556,10.920213872145485,10.908738490890723,10.902253332776464,10.673782713406013,10.666757691871737,10.643461000391387,10.379999516438819,10.349154651868774,10.344421162821645,10.328687781292146,10.30393919379571,10.301931413108939
11.612118573465658,11.605289287732017,11.585686101070255,11.50565814062695,11.45528049116707,11.290497435099294,11.08859707980695,11.035031899999654,11.017913531313539,11.007944689686394,10.991355253312724,10.990768741399773,10.983331245073977,10.978776227165007,10.970530135405898,10.95680274026958,10.950235713834436,10.93426873093506,10.915162298747148,10.898852576327203
12.544531081328039,11.90848811871321,11.782688600012573,11.720992156084652,11.672352900066192,11.655373355897959,11.65056169150774,11.516112987081785,11.31188969191196,11.274288747635524,11.084136380907575,11.021789793437598,10.967236516929733,10.954810892370004,10.94940745370497,10.929119396190657,10.857216024248025,10.67655664875464,10.622162996831674,10.608116135978019
12.541737363978566,12.453978217464975,12.182881525800168,11.892301875757532,11.842554372546246,11.835245765281893,11.798290364716047,11.792759872846137,11.713298126780359,11.693526517550321,11.548721225485908,11.527867032653978,11.321499802896518,11.309617811776361,11.300543915307884,11.280412908887165,11.236744831049679,11.235971983644037,11.230897953379605,11.196901334374125
12.600387061309323,12.57803194781414,12.561681459705653,12.52472876470993,12.520534486678535,12.398144852893024,11.90748214742825,11.902530292590253,11.88271266554031,11.862405045897772,11.861095866443438,11.84454651196202,11.818471039327006,11.81325419138934,11.809244200793387,11.795106147436623,11.77886250461481,11.773573333397067,11.761839045589285,11.730900377602328
12.657605863947891,12.622518385124913,12.597532652567969,12.593913005833299,12.553057383106967,12.504947852753453,12.491522601122185,12.434351119098535,12.326232465176739,12.309064871832657,11.940791256696393,11.940338237031753,11.927245441233362,11.915335511019626,11.902515045237106,11.885283762817673,11.828364669287135,11.800957075003872,11.796342609195474,11.792675028885451
12.608262702990828,12.593551771159639,12.583542828926568,12.57929345512671,12.562366916010651,12.547867346443647,12.545171175008548,12.52752440968045,12.524339883317134,12.52310469157007,12.517372510668899,12.513514833133332,12.501583441557234,12.490417342920367,12.488750770490116,12.478314306600426,11.947646397165189,11.916331327966807,11.909597746712524,11.903450167377336
12.64747641421246,12.592374838482334,12.58088776197542,12.577017737824155,12.575253262088864,12.574365392988222,12.568353191969898,12.563360623058799,12.561554506405892,12.557127008392055,12.55186682057674,12.548470518120183,12.54573301787062,12.53968262145516,12.53009807306222,12.527431016937584,12.526080565283955,12.517169010159737,12.516876261235819,12.51568591122961
