1.0,43.0,10.0,30.0,49.0,35.0,2.0,28.0,13.0,28.0,2.0,10.0,1.0,16.0,7.0,7.0,33.0,14.0,0.0,26.0
4.0,38.0,10.0,29.0,49.0,33.0,2.0,26.0,18.0,30.0,0.0,10.0,3.0,15.0,7.0,11.0,32.0,12.0,1.0,30.0
5.0,41.0,10.0,31.0,49.0,34.0,1.0,22.0,14.0,30.0,2.0,10.0,3.0,16.0,9.0,12.0,35.0,10.0,0.0,28.0
4.0,45.0,10.0,28.0,43.0,36.0,1.0,27.0,15.0,30.0,1.0,10.0,1.0,15.0,7.0,7.0,32.0,11.0,0.0,29.0
3.0,43.0,10.0,30.0,49.0,32.0,2.0,27.0,16.0,30.0,3.0,10.0,2.0,17.0,7.0,8.0,35.0,12.0,1.0,30.0
8.0,44.0,10.0,29.0,47.0,33.0,5.0,25.0,17.0,30.0,4.0,11.0,1.0,16.0,6.0,9.0,35.0,10.0,1.0,29.0
3.0,46.0,10.0,29.0,48.0,34.0,2.0,27.0,14.0,29.0,0.0,10.0,2.0,14.0,4.0,9.0,34.0,11.0,1.0,30.0
1.0,44.0,10.0,29.0,47.0,34.0,3.0,27.0,16.0,30.0,1.0,10.0,1.0,17.0,8.0,10.0,35.0,11.0,1.0,29.0
4.0,43.0,10.0,30.0,48.0,34.0,0.0,28.0,15.0,28.0,3.0,10.0,3.0,14.0,5.0,10.0,33.0,12.0,1.0,30.0
2.0,43.0,10.0,30.0,46.0,33.0,1.0,29.0,14.0,30.0,1.0,10.0,3.0,14.0,6.0,9.0,34.0,10.0,0.0,30.0
5.0,44.0,10.0,29.0,50.0,37.0,3.0,26.0,11.0,30.0,0.0,10.0,2.0,14.0,4.0,7.0,34.0,11.0,0.0,30.0
5.0,45.0,10.0,31.0,47.0,33.0,1.0,26.0,13.0,29.0,3.0,11.0,3.0,14.0,5.0,8.0,34.0,12.0,0.0,29.0
3.0,42.0,10.0,30.0,48.0,35.0,3.0,29.0,15.0,29.0,1.0,11.0,2.0,15.0,6.0,10.0,33.0,12.0,0.0,26.0
6.0,43.0,11.0,30.0,46.0,34.0,2.0,27.0,17.0,30.0,0.0,11.0,3.0,15.0,6.0,9.0,34.0,10.0,1.0,30.0
4.0,43.0,10.0,30.0,47.0,35.0,0.0,26.0,16.0,30.0,3.0,10.0,3.0,16.0,4.0,9.0,33.0,12.0,0.0,30.0
4.0,44.0,10.0,30.0,49.0,33.0,2.0,28.0,14.0,29.0,1.0,10.0,3.0,16.0,7.0,10.0,36.0,11.0,1.0,31.0
6.0,43.0,10.0,30.0,48.0,33.0,5.0,27.0,13.0,29.0,0.0,10.0,2.0,15.0,7.0,10.0,36.0,14.0,0.0,30.0
7.0,45.0,10.0,30.0,46.0,32.0,3.0,26.0,13.0,29.0,1.0,10.0,3.0,15.0,6.0,12.0,34.0,12.0,0.0,30.0
4.0,41.0,11.0,29.0,48.0,34.0,2.0,25.0,17.0,28.0,3.0,11.0,3.0,15.0,5.0,8.0,34.0,13.0,0.0,29.0
2.0,43.0,11.0,28.0,48.0,34.0,2.0,26.0,15.0,30.0,1.0,10.0,1.0,17.0,7.0,10.0,32.0,12.0,0.0,30.0
4.0,45.0,11.0,28.0,47.0,33.0,1.0,25.0,15.0,26.0,2.0,11.0,0.0,17.0,6.0,10.0,35.0,11.0,0.0,31.0
2.0,44.0,10.0,30.0,47.0,32.0,1.0,28.0,15.0,31.0,3.0,11.0,0.0,16.0,4.0,6.0,32.0,13.0,0.0,29.0
2.0,46.0,10.0,30.0,48.0,35.0,2.0,28.0,15.0,30.0,1.0,11.0,0.0,13.0,6.0,10.0,35.0,10.0,0.0,30.0
1.0,45.0,11.0,30.0,45.0,32.0,2.0,26.0,14.0,30.0,3.0,10.0,2.0,14.0,8.0,9.0,34.0,12.0,2.0,30.0
3.0,45.0,10.0,30.0,50.0,35.0,0.0,26.0,13.0,27.0,2.0,10.0,2.0,17.0,8.0,9.0,35.0,11.0,1.0,29.0
1.0,41.0,10.0,29.0,48.0,36.0,2.0,29.0,16.0,30.0,1.0,11.0,2.0,17.0,7.0,10.0,35.0,14.0,0.0,30.0
0.0,42.0,10.0,30.0,49.0,31.0,5.0,29.0,14.0,29.0,3.0,11.0,2.0,15.0,7.0,8.0,36.0,12.0,1.0,29.0
2.0,40.0,11.0,30.0,46.0,34.0,3.0,27.0,17.0,29.0,3.0,10.0,2.0,17.0,6.0,7.0,35.0,10.0,0.0,30.0
3.0,43.0,10.0,29.0,47.0,35.0,4.0,28.0,18.0,30.0,1.0,10.0,1.0,15.0,6.0,8.0,31.0,12.0,1.0,29.0
5.0,43.0,10.0,30.0,49.0,35.0,4.0,28.0,18.0,30.0,1.0,10.0,1.0,16.0,7.0,9.0,34.0,10.0,1.0,30.0
2.0,47.0,11.0,30.0,45.0,32.0,0.0,29.0,14.0,31.0,2.0,10.0,2.0,16.0,6.0,8.0,34.0,13.0,2.0,30.0
1.0,40.0,10.0,32.0,48.0,34.0,3.0,26.0,14.0,29.0,0.0,10.0,3.0,15.0,4.0,8.0,31.0,13.0,2.0,31.0
4.0,42.0,10.0,29.0,47.0,33.0,2.0,23.0,14.0,30.0,1.0,10.0,2.0,17.0,8.0,10.0,34.0,11.0,0.0,27.0
5.0,45.0,11.0,30.0,45.0,35.0,0.0,28.0,17.0,30.0,4.0,10.0,2.0,16.0,7.0,6.0,34.0,10.0,0.0,28.0
3.0,44.0,10.0,30.0,46.0,31.0,2.0,27.0,13.0,30.0,1.0,10.0,1.0,16.0,4.0,10.0,32.0,10.0,1.0,31.0
4.0,41.0,11.0,30.0,49.0,34.0,2.0,27.0,14.0,30.0,4.0,10.0,1.0,18.0,8.0,8.0,34.0,13.0,1.0,29.0
2.0,47.0,10.0,30.0,49.0,35.0,1.0,27.0,13.0,29.0,2.0,10.0,2.0,14.0,8.0,8.0,34.0,10.0,1.0,29.0
3.0,43.0,10.0,30.0,46.0,35.0,0.0,28.0,15.0,30.0,1.0,10.0,2.0,15.0,6.0,8.0,34.0,10.0,0.0,29.0
4.0,45.0,10.0,30.0,47.0,33.0,1.0,27.0,17.0,29.0,1.0,11.0,2.0,14.0,5.0,8.0,35.0,10.0,1.0,29.0
3.0,44.0,10.0,30.0,46.0,34.0,2.0,27.0,15.0,30.0,3.0,10.0,0.0,16.0,4.0,8.0,36.0,12.0,2.0,29.0
4.0,45.0,10.0,29.0,49.0,34.0,4.0,25.0,14.0,29.0,0.0,11.0,2.0,11.0,7.0,9.0,33.0,16.0,1.0,29.0
4.0,40.0,10.0,30.0,46.0,37.0,1.0,26.0,14.0,29.0,0.0,11.0,0.0,17.0,7.0,7.0,34.0,13.0,0.0,30.0
6.0,42.0,11.0,30.0,46.0,34.0,2.0,25.0,15.0,30.0,0.0,10.0,2.0,17.0,8.0,8.0,35.0,12.0,1.0,30.0
1.0,46.0,10.0,30.0,45.0,36.0,4.0,27.0,15.0,29.0,1.0,10.0,2.0,13.0,4.0,8.0,32.0,10.0,0.0,28.0
2.0,44.0,10.0,29.0,48.0,34.0,1.0,29.0,18.0,30.0,3.0,10.0,1.0,16.0,5.0,11.0,36.0,11.0,0.0,29.0
1.0,41.0,11.0,30.0,47.0,32.0,2.0,23.0,16.0,28.0,3.0,10.0,3.0,15.0,5.0,11.0,33.0,13.0,0.0,30.0
2.0,43.0,10.0,30.0,43.0,35.0,2.0,26.0,17.0,30.0,3.0,10.0,5.0,17.0,7.0,8.0,34.0,11.0,0.0,29.0
4.0,43.0,10.0,28.0,46.0,32.0,2.0,28.0,14.0,30.0,0.0,10.0,3.0,15.0,4.0,9.0,35.0,12.0,1.0,30.0
2.0,48.0,10.0,29.0,49.0,35.0,3.0,28.0,17.0,29.0,1.0,11.0,1.0,14.0,6.0,8.0,33.0,11.0,0.0,30.0
3.0,47.0,10.0,30.0,49.0,33.0,1.0,29.0,12.0,30.0,4.0,10.0,0.0,15.0,1.0,9.0,30.0,13.0,0.0,30.0
2.0,43.0,10.0,27.0,47.0,33.0,1.0,29.0,13.0,29.0,2.0,11.0,2.0,15.0,4.0,9.0,36.0,11.0,0.0,29.0
4.0,42.0,10.0,30.0,45.0,30.0,2.0,25.0,16.0,27.0,1.0,10.0,2.0,17.0,8.0,9.0,34.0,10.0,2.0,30.0
6.0,45.0,11.0,30.0,47.0,32.0,0.0,25.0,14.0,30.0,2.0,11.0,2.0,14.0,7.0,9.0,35.0,11.0,0.0,29.0
3.0,43.0,11.0,30.0,48.0,34.0,1.0,29.0,15.0,29.0,3.0,10.0,2.0,16.0,6.0,8.0,30.0,10.0,0.0,31.0
6.0,41.0,11.0,31.0,46.0,33.0,3.0,29.0,15.0,30.0,1.0,10.0,2.0,15.0,9.0,11.0,35.0,10.0,0.0,30.0
3.0,42.0,11.0,27.0,44.0,34.0,2.0,24.0,14.0,31.0,0.0,10.0,0.0,15.0,8.0,11.0,35.0,13.0,0.0,30.0
0.0,40.0,10.0,30.0,45.0,35.0,2.0,29.0,16.0,31.0,2.0,10.0,1.0,14.0,7.0,11.0,34.0,14.0,1.0,30.0
2.0,45.0,10.0,29.0,49.0,35.0,3.0,28.0,16.0,29.0,2.0,10.0,1.0,16.0,5.0,10.0,33.0,12.0,0.0,30.0
3.0,43.0,10.0,30.0,48.0,32.0,0.0,26.0,14.0,29.0,1.0,10.0,0.0,14.0,6.0,9.0,34.0,12.0,1.0,29.0
4.0,47.0,11.0,30.0,47.0,33.0,0.0,29.0,15.0,30.0,0.0,11.0,3.0,16.0,6.0,7.0,34.0,12.0,1.0,30.0
3.0,43.0,11.0,30.0,46.0,35.0,1.0,27.0,16.0,30.0,1.0,10.0,3.0,15.0,9.0,9.0,32.0,12.0,1.0,30.0
3.0,43.0,10.0,28.0,48.0,34.0,2.0,27.0,15.0,30.0,2.0,10.0,1.0,15.0,7.0,9.0,36.0,11.0,1.0,29.0
4.0,45.0,11.0,30.0,46.0,34.0,3.0,28.0,15.0,29.0,3.0,10.0,2.0,15.0,5.0,10.0,36.0,12.0,0.0,27.0
1.0,42.0,10.0,30.0,49.0,35.0,0.0,26.0,13.0,29.0,0.0,10.0,2.0,15.0,6.0,9.0,36.0,13.0,1.0,30.0
2.0,44.0,10.0,29.0,46.0,35.0,4.0,26.0,13.0,29.0,2.0,11.0,0.0,16.0,7.0,11.0,37.0,11.0,2.0,30.0
1.0,45.0,10.0,29.0,48.0,36.0,2.0,27.0,16.0,30.0,4.0,10.0,2.0,16.0,5.0,11.0,34.0,10.0,0.0,30.0
4.0,43.0,10.0,30.0,47.0,34.0,1.0,26.0,20.0,30.0,1.0,10.0,1.0,16.0,6.0,10.0,34.0,10.0,1.0,30.0
4.0,44.0,10.0,30.0,47.0,34.0,5.0,26.0,14.0,29.0,2.0,10.0,1.0,12.0,8.0,7.0,35.0,14.0,1.0,30.0
5.0,44.0,10.0,29.0,48.0,33.0,1.0,26.0,15.0,28.0,3.0,10.0,4.0,16.0,6.0,10.0,36.0,13.0,1.0,31.0
3.0,43.0,10.0,30.0,48.0,32.0,3.0,30.0,15.0,30.0,2.0,10.0,2.0,19.0,7.0,6.0,33.0,11.0,1.0,29.0
2.0,44.0,10.0,29.0,49.0,35.0,2.0,29.0,15.0,29.0,1.0,10.0,2.0,12.0,7.0,9.0,33.0,11.0,2.0,28.0
4.0,45.0,11.0,30.0,47.0,32.0,1.0,30.0,14.0,29.0,0.0,10.0,3.0,15.0,7.0,7.0,36.0,11.0,1.0,31.0
2.0,47.0,10.0,29.0,46.0,34.0,3.0,27.0,14.0,30.0,3.0,10.0,1.0,14.0,7.0,10.0,31.0,14.0,1.0,30.0
1.0,47.0,11.0,30.0,46.0,33.0,1.0,29.0,15.0,29.0,2.0,10.0,1.0,15.0,6.0,9.0,33.0,12.0,1.0,28.0
3.0,44.0,10.0,29.0,47.0,33.0,2.0,25.0,14.0,29.0,1.0,10.0,3.0,15.0,5.0,11.0,34.0,13.0,0.0,30.0
0.0,47.0,12.0,30.0,49.0,37.0,2.0,26.0,17.0,28.0,2.0,10.0,0.0,18.0,7.0,6.0,33.0,13.0,0.0,27.0
0.0,42.0,10.0,30.0,46.0,36.0,3.0,28.0,14.0,29.0,6.0,11.0,1.0,17.0,3.0,10.0,33.0,11.0,2.0,30.0
1.0,44.0,10.0,28.0,49.0,35.0,1.0,26.0,14.0,28.0,0.0,11.0,2.0,16.0,4.0,10.0,34.0,12.0,2.0,29.0
1.0,48.0,10.0,28.0,49.0,31.0,3.0,28.0,18.0,30.0,2.0,10.0,2.0,13.0,5.0,8.0,34.0,11.0,0.0,30.0
4.0,41.0,10.0,29.0,49.0,32.0,2.0,28.0,16.0,27.0,1.0,11.0,1.0,15.0,6.0,10.0,36.0,12.0,1.0,30.0
1.0,42.0,10.0,29.0,50.0,33.0,1.0,26.0,14.0,30.0,0.0,10.0,3.0,20.0,6.0,9.0,34.0,13.0,0.0,30.0
6.0,41.0,11.0,30.0,47.0,30.0,1.0,27.0,16.0,30.0,2.0,11.0,2.0,18.0,10.0,10.0,34.0,13.0,0.0,29.0
5.0,46.0,10.0,30.0,49.0,34.0,0.0,29.0,16.0,30.0,1.0,10.0,1.0,16.0,7.0,10.0,34.0,12.0,1.0,28.0
6.0,41.0,10.0,30.0,47.0,32.0,2.0,29.0,16.0,30.0,0.0,10.0,2.0,16.0,5.0,11.0,35.0,13.0,2.0,30.0
3.0,41.0,10.0,30.0,45.0,33.0,3.0,26.0,15.0,30.0,5.0,10.0,1.0,17.0,7.0,8.0,35.0,13.0,0.0,28.0
6.0,44.0,10.0,31.0,48.0,34.0,3.0,25.0,16.0,30.0,3.0,11.0,0.0,14.0,3.0,6.0,33.0,14.0,0.0,30.0
5.0,42.0,11.0,28.0,46.0,31.0,1.0,30.0,15.0,27.0,0.0,11.0,2.0,16.0,8.0,9.0,34.0,12.0,0.0,29.0
3.0,44.0,11.0,29.0,50.0,35.0,1.0,26.0,14.0,31.0,1.0,10.0,4.0,16.0,6.0,5.0,35.0,12.0,1.0,28.0
2.0,48.0,10.0,30.0,46.0,33.0,1.0,28.0,15.0,30.0,1.0,10.0,2.0,18.0,5.0,9.0,35.0,11.0,0.0,30.0
3.0,41.0,10.0,30.0,49.0,38.0,2.0,29.0,15.0,30.0,2.0,10.0,1.0,14.0,5.0,11.0,33.0,11.0,1.0,30.0
1.0,47.0,10.0,30.0,49.0,33.0,1.0,25.0,14.0,27.0,1.0,10.0,3.0,18.0,6.0,10.0,32.0,12.0,1.0,29.0
3.0,40.0,10.0,29.0,50.0,32.0,2.0,25.0,17.0,29.0,2.0,10.0,1.0,13.0,4.0,10.0,33.0,11.0,1.0,29.0
2.0,42.0,10.0,30.0,50.0,34.0,3.0,27.0,16.0,29.0,0.0,10.0,0.0,17.0,3.0,6.0,32.0,12.0,0.0,30.0
5.0,46.0,10.0,30.0,47.0,33.0,1.0,27.0,15.0,29.0,1.0,12.0,1.0,18.0,4.0,8.0,34.0,14.0,0.0,29.0
3.0,40.0,10.0,30.0,47.0,34.0,4.0,28.0,17.0,29.0,0.0,10.0,0.0,16.0,3.0,10.0,35.0,11.0,0.0,31.0
3.0,44.0,11.0,31.0,43.0,32.0,1.0,29.0,13.0,30.0,2.0,10.0,2.0,18.0,6.0,9.0,34.0,12.0,0.0,30.0
4.0,43.0,10.0,30.0,45.0,33.0,3.0,28.0,16.0,30.0,4.0,10.0,2.0,19.0,6.0,9.0,36.0,10.0,0.0,30.0
3.0,40.0,10.0,30.0,48.0,33.0,3.0,29.0,12.0,31.0,3.0,10.0,3.0,16.0,4.0,8.0,35.0,10.0,2.0,30.0
5.0,43.0,10.0,31.0,47.0,32.0,4.0,29.0,15.0,28.0,0.0,10.0,0.0,17.0,5.0,8.0,33.0,11.0,0.0,31.0
1.0,45.0,10.0,29.0,46.0,35.0,4.0,27.0,16.0,29.0,0.0,10.0,2.0,16.0,6.0,9.0,34.0,12.0,0.0,30.0
2.0,45.0,10.0,30.0,49.0,35.0,0.0,28.0,18.0,30.0,2.0,11.0,3.0,17.0,3.0,11.0,31.0,11.0,0.0,30.0
7.0,43.0,11.0,29.0,46.0,34.0,0.0,29.0,16.0,29.0,3.0,10.0,0.0,16.0,7.0,8.0,34.0,12.0,0.0,30.0
2.0,44.0,10.0,30.0,48.0,35.0,4.0,29.0,15.0,29.0,4.0,10.0,1.0,14.0,6.0,10.0,32.0,12.0,0.0,30.0
3.0,42.0,10.0,30.0,44.0,35.0,3.0,29.0,15.0,30.0,1.0,11.0,0.0,17.0,7.0,8.0,37.0,14.0,0.0,29.0
5.0,46.0,11.0,30.0,45.0,34.0,3.0,27.0,15.0,30.0,0.0,10.0,0.0,15.0,7.0,10.0,35.0,11.0,0.0,30.0
3.0,43.0,10.0,30.0,48.0,34.0,3.0,26.0,13.0,29.0,0.0,10.0,1.0,17.0,5.0,6.0,34.0,10.0,1.0,30.0
3.0,41.0,11.0,30.0,46.0,33.0,3.0,30.0,17.0,30.0,3.0,11.0,1.0,16.0,4.0,10.0,36.0,13.0,0.0,30.0
6.0,44.0,10.0,29.0,48.0,35.0,1.0,28.0,16.0,30.0,2.0,11.0,3.0,17.0,5.0,9.0,35.0,11.0,0.0,29.0
1.0,43.0,10.0,30.0,45.0,35.0,4.0,26.0,18.0,30.0,1.0,10.0,1.0,16.0,8.0,9.0,37.0,12.0,1.0,29.0
4.0,42.0,13.0,30.0,48.0,36.0,1.0,29.0,17.0,28.0,2.0,10.0,0.0,18.0,7.0,10.0,35.0,11.0,0.0,30.0
3.0,46.0,11.0,31.0,46.0,30.0,1.0,27.0,13.0,29.0,1.0,10.0,3.0,17.0,6.0,6.0,33.0,12.0,1.0,30.0
1.0,44.0,10.0,30.0,50.0,34.0,2.0,27.0,15.0,30.0,1.0,10.0,4.0,14.0,9.0,10.0,34.0,11.0,1.0,29.0
1.0,40.0,11.0,30.0,46.0,38.0,3.0,27.0,15.0,30.0,3.0,10.0,3.0,14.0,6.0,7.0,34.0,11.0,4.0,30.0
4.0,45.0,10.0,30.0,46.0,32.0,2.0,29.0,18.0,30.0,0.0,10.0,2.0,13.0,5.0,11.0,33.0,11.0,2.0,31.0
4.0,46.0,10.0,28.0,45.0,33.0,3.0,29.0,17.0,30.0,1.0,10.0,2.0,15.0,7.0,8.0,33.0,12.0,2.0,30.0
2.0,44.0,10.0,29.0,46.0,32.0,0.0,27.0,14.0,30.0,2.0,10.0,4.0,13.0,6.0,9.0,36.0,11.0,0.0,29.0
7.0,43.0,12.0,30.0,47.0,33.0,1.0,25.0,17.0,28.0,1.0,10.0,2.0,16.0,7.0,9.0,31.0,11.0,3.0,30.0
2.0,47.0,11.0,30.0,47.0,34.0,1.0,28.0,18.0,30.0,3.0,10.0,1.0,16.0,6.0,7.0,38.0,10.0,1.0,29.0
3.0,44.0,10.0,29.0,46.0,33.0,1.0,26.0,15.0,29.0,1.0,11.0,0.0,15.0,6.0,10.0,37.0,11.0,0.0,30.0
3.0,44.0,10.0,28.0,50.0,37.0,3.0,27.0,17.0,29.0,1.0,10.0,2.0,17.0,5.0,9.0,35.0,11.0,0.0,30.0
5.0,43.0,10.0,30.0,48.0,35.0,3.0,27.0,16.0,29.0,3.0,10.0,2.0,14.0,6.0,8.0,33.0,11.0,1.0,29.0
4.0,45.0,10.0,30.0,49.0,33.0,3.0,26.0,14.0,28.0,0.0,10.0,2.0,14.0,6.0,8.0,32.0,10.0,0.0,29.0
2.0,45.0,11.0,30.0,49.0,33.0,1.0,27.0,14.0,30.0,0.0,11.0,2.0,14.0,8.0,10.0,32.0,12.0,0.0,31.0
4.0,49.0,10.0,30.0,48.0,34.0,1.0,28.0,15.0,30.0,1.0,10.0,1.0,16.0,7.0,9.0,35.0,10.0,0.0,30.0
6.0,40.0,10.0,30.0,49.0,33.0,2.0,26.0,14.0,29.0,3.0,10.0,2.0,14.0,6.0,7.0,33.0,12.0,0.0,30.0
2.0,44.0,11.0,29.0,47.0,33.0,0.0,29.0,16.0,29.0,1.0,10.0,2.0,15.0,6.0,10.0,35.0,12.0,0.0,29.0
6.0,45.0,10.0,29.0,48.0,36.0,4.0,26.0,16.0,30.0,3.0,11.0,3.0,15.0,6.0,10.0,35.0,11.0,0.0,30.0
3.0,40.0,11.0,29.0,49.0,33.0,2.0,28.0,17.0,29.0,3.0,10.0,2.0,14.0,4.0,6.0,36.0,14.0,0.0,29.0
4.0,43.0,10.0,28.0,49.0,36.0,5.0,28.0,12.0,30.0,1.0,10.0,2.0,16.0,6.0,10.0,35.0,10.0,0.0,30.0
4.0,45.0,10.0,30.0,45.0,35.0,5.0,26.0,16.0,29.0,1.0,10.0,0.0,16.0,9.0,11.0,32.0,11.0,0.0,28.0
3.0,46.0,10.0,30.0,46.0,37.0,2.0,26.0,15.0,30.0,1.0,10.0,1.0,15.0,5.0,9.0,33.0,12.0,1.0,29.0
4.0,43.0,10.0,28.0,48.0,33.0,2.0,28.0,17.0,30.0,1.0,12.0,1.0,15.0,8.0,11.0,33.0,11.0,0.0,31.0
4.0,43.0,10.0,30.0,49.0,35.0,3.0,28.0,15.0,30.0,0.0,10.0,1.0,17.0,7.0,7.0,34.0,11.0,0.0,30.0
2.0,40.0,10.0,30.0,43.0,33.0,1.0,27.0,15.0,30.0,1.0,12.0,4.0,17.0,5.0,11.0,34.0,10.0,0.0,30.0
2.0,41.0,10.0,29.0,48.0,32.0,1.0,29.0,13.0,29.0,2.0,10.0,2.0,15.0,3.0,8.0,37.0,12.0,1.0,30.0
6.0,41.0,10.0,29.0,46.0,33.0,5.0,26.0,16.0,30.0,2.0,10.0,0.0,16.0,7.0,10.0,33.0,11.0,0.0,29.0
4.0,41.0,10.0,30.0,49.0,34.0,4.0,28.0,13.0,29.0,1.0,10.0,0.0,17.0,8.0,8.0,31.0,13.0,0.0,30.0
4.0,45.0,11.0,31.0,46.0,33.0,2.0,25.0,18.0,29.0,2.0,10.0,3.0,17.0,5.0,10.0,34.0,11.0,0.0,27.0
4.0,48.0,10.0,29.0,48.0,35.0,5.0,25.0,15.0,31.0,1.0,10.0,2.0,17.0,5.0,8.0,36.0,11.0,0.0,29.0
2.0,43.0,11.0,30.0,46.0,37.0,3.0,29.0,16.0,28.0,0.0,10.0,0.0,16.0,5.0,8.0,36.0,11.0,0.0,30.0
3.0,44.0,10.0,29.0,47.0,33.0,1.0,28.0,12.0,30.0,1.0,10.0,3.0,15.0,5.0,11.0,35.0,10.0,0.0,30.0
4.0,43.0,10.0,30.0,48.0,34.0,4.0,25.0,16.0,30.0,2.0,11.0,0.0,17.0,6.0,6.0,34.0,11.0,1.0,29.0
1.0,40.0,10.0,29.0,47.0,34.0,0.0,29.0,17.0,30.0,0.0,10.0,1.0,15.0,5.0,9.0,36.0,11.0,0.0,29.0
3.0,42.0,10.0,29.0,47.0,34.0,3.0,28.0,17.0,29.0,2.0,10.0,0.0,17.0,6.0,11.0,35.0,12.0,0.0,30.0
2.0,47.0,11.0,29.0,48.0,35.0,2.0,26.0,15.0,30.0,2.0,10.0,2.0,16.0,5.0,10.0,34.0,11.0,0.0,30.0
4.0,43.0,11.0,30.0,49.0,34.0,3.0,26.0,18.0,30.0,2.0,10.0,0.0,13.0,7.0,9.0,33.0,13.0,0.0,30.0
2.0,42.0,11.0,30.0,49.0,33.0,1.0,28.0,16.0,29.0,3.0,10.0,1.0,17.0,6.0,11.0,34.0,12.0,0.0,30.0
5.0,42.0,10.0,29.0,48.0,34.0,2.0,28.0,14.0,30.0,1.0,11.0,1.0,17.0,7.0,11.0,33.0,13.0,2.0,29.0
1.0,40.0,11.0,29.0,47.0,36.0,1.0,29.0,15.0,28.0,2.0,10.0,3.0,17.0,8.0,9.0,33.0,13.0,1.0,30.0
4.0,42.0,10.0,29.0,49.0,34.0,2.0,26.0,15.0,29.0,1.0,10.0,1.0,13.0,8.0,9.0,33.0,12.0,0.0,30.0
4.0,43.0,10.0,30.0,45.0,33.0,3.0,28.0,17.0,30.0,2.0,10.0,2.0,16.0,6.0,10.0,34.0,10.0,0.0,30.0
4.0,40.0,10.0,30.0,48.0,34.0,1.0,27.0,14.0,29.0,4.0,11.0,3.0,16.0,4.0,6.0,35.0,12.0,0.0,28.0
5.0,48.0,10.0,28.0,46.0,35.0,1.0,26.0,16.0,31.0,2.0,10.0,2.0,13.0,6.0,9.0,36.0,11.0,0.0,30.0
4.0,42.0,10.0,29.0,49.0,35.0,2.0,26.0,16.0,30.0,2.0,11.0,0.0,15.0,6.0,8.0,34.0,10.0,0.0,30.0
4.0,43.0,10.0,29.0,48.0,34.0,3.0,30.0,14.0,30.0,3.0,10.0,3.0,15.0,4.0,8.0,34.0,10.0,0.0,30.0
6.0,39.0,10.0,30.0,48.0,35.0,1.0,27.0,13.0,30.0,1.0,11.0,0.0,14.0,7.0,10.0,33.0,12.0,0.0,30.0
2.0,44.0,10.0,30.0,43.0,35.0,0.0,28.0,13.0,29.0,1.0,10.0,2.0,18.0,6.0,8.0,31.0,10.0,1.0,31.0
3.0,43.0,10.0,31.0,45.0,36.0,2.0,28.0,16.0,30.0,1.0,10.0,2.0,15.0,7.0,10.0,33.0,13.0,2.0,29.0
5.0,40.0,10.0,29.0,47.0,34.0,2.0,27.0,16.0,30.0,4.0,11.0,2.0,15.0,6.0,8.0,32.0,11.0,0.0,30.0
3.0,44.0,10.0,30.0,47.0,33.0,0.0,24.0,16.0,30.0,1.0,10.0,1.0,14.0,6.0,8.0,32.0,10.0,1.0,29.0
6.0,35.0,10.0,29.0,50.0,33.0,3.0,29.0,16.0,29.0,3.0,11.0,1.0,15.0,9.0,8.0,34.0,11.0,1.0,30.0
4.0,43.0,10.0,31.0,49.0,37.0,2.0,23.0,15.0,30.0,1.0,10.0,3.0,14.0,5.0,9.0,36.0,12.0,0.0,31.0
3.0,47.0,10.0,29.0,48.0,32.0,2.0,27.0,16.0,28.0,2.0,11.0,4.0,16.0,7.0,8.0,32.0,12.0,0.0,29.0
