0.9492195360511817,0.06505423718149893,0.08251627602541221,0.09782162830410718,0.9455729641055848
0.8803253263386441,0.09577267428073376,0.9237418415693531,0.9049992169923435,0.9316220549101689
0.9365554996129484,0.9484155454212334,0.9279255734836297,0.9286167552002751,0.9343064703278361
0.9031581748963806,0.9392739241497532,0.13595040086687535,0.9448411476503634,0.12545639344263623
0.9473653052387452,0.9430369316717557,0.9291505143324408,0.9269173848013089,0.9314743537122703
0.13919116490767064,0.9425302448485304,0.9470110541017186,0.9276165994805532,0.9335898998187429
0.9534454401900561,0.9419555389655025,0.8919677692807657,0.9364862246990175,0.9375185832300356
0.8263864209226164,0.11910665947684956,0.9379954091143009,0.9196143231834155,0.9072862903535088
0.9169656869282248,0.9392072041334499,0.9475416460276038,0.9364862246990175,0.9345201581345449
0.9153959483166765,0.9364168851608807,0.9147791438001664,0.9279255734836297,0.9431629936480668
0.8557314911651006,0.9388055565884756,0.916792430081778,0.9413111281239753,0.9436022968585533
0.942720710383647,0.9265265186991128,0.9291505143324408,0.1419701030921451,0.8838170586608125
