6.255023664362215,1.9586860117755278,9.107908171470713,10.55062554165081,5.0012590639880505,2.3843325859296947
56.42948493230839,54.16143251665475,52.90785279320122,50.788415646357095,49.48626867223746,45.25840006523266
45.268609424666685,45.20122709996014,40.835876547146796,36.446683681045236,33.38967922218447,33.181726501417465
47.01037278490656,46.80242006413955,46.80242006413955,38.11786784987415,37.11852540701332,36.764780230537525
43.766257165170515,43.733957493190466,43.56259880810042,42.80464608733341,39.8397140908856,39.25312005520865
40.827709582080885,37.40056099935625,36.746584638972756,36.746584638972756,36.746584638972756,36.746584638972756
41.19313193620242,39.186412369644685,39.186412369644685,38.60411269766463,38.60411269766463,38.60411269766463
42.622517200951975,42.622517200951975,42.622517200951975,42.21013704787735,41.87037022683234,41.87037022683234
38.02979734648231,35.509638515662104,35.509638515662104,35.509638515662104,35.509638515662104,35.509638515662104
38.865293054251474,38.865293054251474,38.865293054251474,38.865293054251474,38.865293054251474,38.865293054251474
35.91362135067839,35.91362135067839,35.91362135067839,35.91362135067839,35.91362135067839,35.91362135067839
