BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,FitTot
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,118
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,110
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,115
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,110
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,115
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,116
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,CLOSEST,37.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,8.0,61.0,243
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,CLOSESTDIRECT,90.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,100.0,0.0,377
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,CLOSEST,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,9.0,49.0,233
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,CLOSESTDIRECT,84.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,100.0,0.0,366
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,CLOSEST,37.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,9.0,58.0,231
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,CLOSESTDIRECT,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,100.0,0.0,366
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,CLOSEST,38.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,9.0,59.0,247
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,CLOSESTDIRECT,81.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,100.0,0.0,368
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSEST,41.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,6.0,61.0,242
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,89.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,100.0,0.0,368
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,44.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,11.0,66.0,255
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,CLOSESTDIRECT,88.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,100.0,0.0,372
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,CLOSEST,33.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,16.0,63.0,248
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,CLOSESTDIRECT,87.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,100.0,0.0,366
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,41.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,12.0,55.0,231
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,CLOSESTDIRECT,88.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,100.0,0.0,372
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,CLOSEST,35.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,7.0,58.0,224
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,CLOSESTDIRECT,86.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,100.0,0.0,369
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,116
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,111
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,118
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,115
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,111
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,116
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,111
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,118
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,110
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,121
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,116
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,115
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,113
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,51
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,97
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,100.0,193
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,100.0,192
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,LESSHP,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,100
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,CLOSEST,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,105
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,CLOSESTDIRECT,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,100.0,0.0,199
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,LESSHP,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,79
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,LESSPERCHP,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,80
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,CLOSEST,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,102
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,100.0,190
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,78
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,LESSPERCHP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,69
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSEST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,0.0,95
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,38.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,100.0,269
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,108
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,107
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,100.0,29.0,0.0,100.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,0.0,323
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,CLOSESTDIRECT,100.0,48.0,0.0,100.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,100.0,0.0,442
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,LESSHP,33.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,253
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,40.0,96.0,0.0,44.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,100.0,377
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,CLOSEST,49.0,100.0,0.0,45.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,9.0,81.0,375
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,CLOSESTDIRECT,91.0,100.0,0.0,89.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,100.0,477
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,24.0,100.0,0.0,28.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,242
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,18.0,100.0,0.0,21.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,100.0,332
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,27.0,100.0,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,4.0,6.0,95.0,356
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,CLOSESTDIRECT,60.0,100.0,3.0,51.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,5.0,0.0,100.0,415
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,LESSHP,78.0,100.0,0.0,74.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,5.0,0.0,100.0,453
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,100.0,500
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,CLOSEST,56.0,100.0,0.0,73.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,10.0,26.0,100.0,457
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,CLOSESTDIRECT,48.0,100.0,15.0,53.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,16.0,100.0,100.0,524
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,110
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,114
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,119
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,117
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,111
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,116
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,118
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112
