BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,FitTot
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSEST,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSEST,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSEST,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSEST,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,WAIT,CLOSBUIL,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,LESSHP,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,LESSPERCHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSHP,CLOSBUIL,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,LESSHP,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,LESSHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,LESSPERCHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,CLOSBUIL,1,0,0,1,1,1,0,0,1,1,1,0,0,0,7.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,CLOSBUIL,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,LESSHP,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,WAIT,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,WAIT,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,LESSHP,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,WAIT,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,LESSPERCHP,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,WAIT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSBUIL,1,0,0,1,1,1,0,0,1,1,1,0,0,0,7.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSBUIL,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,WAIT,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,CLOSBUIL,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,WAIT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,LESSPERCHP,1,0,0,1,1,1,0,0,1,1,1,0,0,0,7.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,WAIT,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,LESSHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,LESSPERCHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,WAIT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,LESSHP,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,CLOSEST,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,CLOSESTDIRECT,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,WAIT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,CLOSBUIL,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,WAIT,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSBUIL,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,CLOSESTDIRECT,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,CLOSBUIL,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,LESSHP,1,1,1,1,1,1,0,0,1,1,1,0,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,CLOSEST,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,CLOSESTDIRECT,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,WAIT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,CLOSBUIL,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,LESSHP,1,0,1,1,1,1,0,0,1,1,1,1,0,0,9.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,LESSPERCHP,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,CLOSEST,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,CLOSESTDIRECT,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,WAIT,1,0,1,1,1,1,0,0,1,1,1,0,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSBUIL,CLOSBUIL,1,0,0,1,1,1,0,0,1,1,1,1,0,0,8.0
ONEWORKER,LIGHT,AGGRESSIVE,LESSPERCHP,LESSHP,LESSHP,1,1,0,1,1,1,0,0,1,1,1,1,0,0,9.0
