12.0,6.0,4.0,16.0,2.0,22.0,16.0,28.0,9.0,3.0
28.0,23.0,22.0,18.0,16.0,10.0,9.0,8.0,4.0,2.0
28.0,28.0,25.0,24.0,22.0,9.0,8.0,4.0,28.0,27.0
28.0,28.0,28.0,27.0,25.0,22.0,9.0,8.0,4.0,28.0
28.0,28.0,28.0,27.0,25.0,22.0,9.0,8.0,4.0,28.0
28.0,28.0,28.0,27.0,25.0,22.0,12.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,25.0,22.0,12.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,27.0,25.0,12.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,26.0,26.0,8.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,26.0,26.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,26.0,26.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,4.0,28.0
28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,6.0,28.0
