3.4875536113670784,11.861642034492526,16.687887594022076,8.989154298012814,6.40492149478983,4.204251403842731,11.051194735740664,2.594836241186984,16.742600442596945,16.687887594022076
86.07745757440512,81.1524408401924,79.86481443721539,58.97006690373071,41.96308265700265,36.90826166642737,13.104305649095888,10.628300512675235,9.469053395006481,8.851671070299934
76.7705438576725,72.70758373094951,68.68453930266215,67.57327337067052,46.566591865733585,29.33428484406312,28.167894886861998,21.553091247503744,8.995194076874169,7.486454035050319
84.90101202851065,76.28333067487534,75.99191857135389,74.93551854337593,63.39812877811877,57.27887833852478,39.67914937048202,24.361197663977006,9.456365529522692,76.28333067487534
84.16923070733878,80.53097890191187,76.40338009607099,71.31213960906342,66.31964621301726,51.93474083538596,50.239280057218295,25.15298060365474,3.72079339830434,76.40338009607099
88.4846357667988,84.32921945584982,75.24463449917398,71.50830578983033,66.14913785715042,65.7616087418414,41.20888631633914,28.429992875677883,26.08380162090101,22.261978637701088
70.15255546413339,66.3915329438796,64.2989279804952,61.41423520371294,60.92941848310517,55.27500648518108,49.67348541670946,19.303097531237903,14.720272920552278,13.591496918376812
74.68738869764468,72.17378920861981,61.56106177004359,60.881353111622225,54.74492165343466,52.44778381391401,22.123696178145327,16.653836633879042,11.970744966175026,74.68738869764468
79.2078930055512,69.7458073323059,62.548194755883294,61.790242035116286,61.39073844071755,48.62697539786157,21.198679135985202,15.64818941856539,12.917305473086913,79.2078930055512
73.28459652480234,66.07508138541981,65.31712866465281,65.27661001912024,65.01040451017514,58.60883908536804,23.225099326927403,21.500122413893706,7.2483294720675655,73.28459652480234
71.98788396118951,71.98788396118951,63.88333911648805,63.51228938362106,63.424321404771696,63.11894248144694,56.513526958330075,22.247090890979408,19.782436527157554,16.450128614239375
71.1886780836924,71.1886780836924,65.45567755764154,63.711080030957504,63.307014113189716,60.39265950433472,56.96625964191118,18.319285120203773,10.65164669990523,8.121758269221921
69.22486367539518,69.22486367539518,60.55372387940521,59.86470715708505,58.70808967548711,57.33275463001356,47.59547875232273,15.439891104422376,12.769938485255704,11.428783233632592
68.58559018481273,68.58559018481273,64.23761683136682,63.738246363360844,63.516258146276776,56.627658132182354,47.688946749286444,25.12648490676082,17.537600519309088,10.156084230733743
66.01557724736678,66.01557724736678,59.19179871030043,59.19179871030043,59.19179871030043,50.82435742849586,46.695922558753175,19.25755001081088,14.133428831064357,13.357150231847072
73.20185042618763,73.20185042618763,67.99811053575375,65.23477641927333,63.0189775831567,62.80897765694134,62.08966617729964,19.27824173261869,10.993090700728086,6.9728879639868735
80.6818365109118,80.6818365109118,76.65366611852959,68.93408325985936,68.93408325985936,67.77680371987707,52.65975065316601,17.002444770311502,80.6818365109118,80.6818365109118
72.99091564875636,70.05936148117364,70.05936148117364,65.43617572749727,65.43617572749727,62.12374984950522,45.17406318380663,20.91439172293725,70.05936148117364,70.05936148117364
66.25078917386207,66.25078917386207,66.25078917386207,66.25078917386207,60.65820011718986,49.55943727298995,38.88408896218367,12.317700845916331,66.25078917386207,66.25078917386207
59.10478270522328,57.352853550288124,55.08469152631814,54.58532105831216,54.58532105831216,54.36333284122809,52.32456111212349,8.621580183496086,57.352853550288124,57.352853550288124
72.59425941185552,72.59425941185552,60.97080825420152,60.97080825420152,60.97080825420152,41.98250333738206,18.577187304877505,72.59425941185552,72.59425941185552,67.35380669738504
