BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,FitTot
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,0.0,0.0,1071
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,HEAVY,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,0.0,1075
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,0.0,0.0,1076
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,0.0,0.0,1071
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,100.0,100.0,100.0,0.0,0.0,1082
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,0.0,1075
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,0.0,0.0,1069
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,0.0,0.0,1067
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,0.0,0.0,1083
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,100.0,0.0,0.0,1068
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,HEAVY,AGGRESSIVE,CLOSEST,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,0.0,0.0,1080
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,CLOSEST,39.0,67.0,50.0,58.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,30.0,0.0,321
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,100.0,100.0,0.0,684
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,CLOSEST,44.0,59.0,52.0,50.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,31.0,0.0,307
ONEWORKER,RANGED,HARVESTER,LESSHP,LESSPERCHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,100.0,100.0,0.0,670
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,CLOSEST,53.0,62.0,56.0,51.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,34.0,0.0,341
ONEWORKER,RANGED,HARVESTER,LESSHP,CLOSEST,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,100.0,100.0,0.0,683
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,CLOSEST,49.0,66.0,53.0,51.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,35.0,0.0,330
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,100.0,0.0,680
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSEST,52.0,64.0,70.0,48.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,35.0,0.0,352
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,100.0,100.0,0.0,682
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,48.0,66.0,49.0,46.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,35.0,0.0,325
ONEWORKER,RANGED,HARVESTER,LESSPERCHP,CLOSEST,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,100.0,100.0,0.0,679
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,CLOSEST,47.0,64.0,49.0,49.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,33.0,0.0,323
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,100.0,100.0,0.0,677
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,44.0,58.0,54.0,53.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,31.0,0.0,321
ONEWORKER,RANGED,HARVESTER,CLOSEST,LESSPERCHP,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,100.0,100.0,0.0,679
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,CLOSEST,47.0,72.0,54.0,58.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,36.0,0.0,350
ONEWORKER,RANGED,HARVESTER,CLOSEST,CLOSEST,CLOSESTDIRECT,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,100.0,100.0,0.0,682
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,0.0,1075
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,100.0,0.0,0.0,1068
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,100.0,100.0,100.0,0.0,0.0,1079
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,100.0,0.0,0.0,1081
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,0.0,0.0,1071
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,0.0,0.0,1078
ONEWORKER,RANGED,AGGRESSIVE,LESSHP,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,0.0,0.0,1078
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,0.0,0.0,1069
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,0.0,0.0,1073
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,0.0,0.0,1083
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,0.0,0.0,1073
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,0.0,1075
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,0.0,0.0,1080
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,0.0,0.0,1077
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,RANGED,AGGRESSIVE,LESSPERCHP,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,0.0,0.0,1077
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,0.0,0.0,1069
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,100.0,0.0,0.0,1081
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,0.0,0.0,1069
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,100.0,0.0,0.0,1068
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,0.0,0.0,1078
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,LESSPERCHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,0.0,0.0,1065
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,0.0,0.0,1076
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,RANGED,AGGRESSIVE,CLOSEST,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67
ONEWORKER,LESS,HARVESTER,LESSHP,LESSHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66
ONEWORKER,LESS,HARVESTER,LESSHP,LESSPERCHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,61
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,LESSHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,166
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,LESSPERCHP,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,170
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,166
ONEWORKER,LESS,HARVESTER,LESSHP,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,168
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42
ONEWORKER,LESS,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,59
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,62
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64
ONEWORKER,LESS,HARVESTER,LESSPERCHP,CLOSEST,CLOSESTDIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,100.0,0.0,0.0,186
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0,0.0,175
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,CLOSEST,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,100.0,0.0,0.0,281
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,100.0,0.0,0.0,278
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,100.0,0.0,0.0,181
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,100.0,0.0,0.0,170
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,280
ONEWORKER,LESS,HARVESTER,CLOSEST,LESSPERCHP,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,280
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,LESSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,100.0,0.0,0.0,172
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,100.0,0.0,0.0,183
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,CLOSEST,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,100.0,0.0,0.0,276
ONEWORKER,LESS,HARVESTER,CLOSEST,CLOSEST,CLOSESTDIRECT,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,100.0,0.0,0.0,276
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,0.0,0.0,1077
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,0.0,0.0,1078
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,0.0,0.0,1074
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,100.0,100.0,0.0,0.0,1068
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,0.0,0.0,1070
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,0.0,0.0,1077
ONEWORKER,LESS,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,0.0,0.0,1072
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,0.0,0.0,1066
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,0.0,0.0,1073
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,100.0,100.0,100.0,0.0,0.0,1079
ONEWORKER,LESS,AGGRESSIVE,LESSHP,CLOSEST,CLOSESTDIRECT,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,62.0,100.0,100.0,100.0,0.0,0.0,1062
