BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,FitTot
ONEWORKER,HEAVY,ONEHARVAGGR,LESSHP,CLOSBUIL,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7440.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSHP,CLOSBUIL,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7460.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSHP,CLOSBUIL,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-120.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7540.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,70.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-20.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7440.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7380.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7360.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-170.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7590.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7380.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7290.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,140.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7240.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-110.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7490.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,LESSPERCHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-170.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7590.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-160.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7580.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7330.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,0.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7420.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,0.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7380.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSEST,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-10.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7430.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-240.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7660.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,0.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7420.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7450.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-70.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7450.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,WAIT,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,170.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7250.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-20.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7400.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-10.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7430.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,120.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7300.0
ONEWORKER,HEAVY,ONEHARVAGGR,LESSPERCHP,CLOSBUIL,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7340.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,LESSHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-300.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7680.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7410.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7360.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7360.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,260.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7160.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,LESSHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7510.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7340.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-210.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7630.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,LESSPERCHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-180.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7560.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7410.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7460.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSEST,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-70.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7450.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,260.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7160.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-150.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7570.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-140.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7560.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7510.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,WAIT,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,230.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7190.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,LESSHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,290.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7090.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-170.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7590.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-100.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7520.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7370.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSEST,CLOSBUIL,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,150.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7270.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-120.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7540.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-20.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7400.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-180.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7560.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-180.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7600.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-140.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7560.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-10.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7430.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7500.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,140.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7280.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,LESSPERCHP,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7290.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-280.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7700.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7450.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7290.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7460.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSEST,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7460.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-110.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7530.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-160.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7540.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7460.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-150.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7530.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,WAIT,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,210.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7210.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7290.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,70.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-10.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7430.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,CLOSESTDIRECT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7340.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7480.0
ONEWORKER,HEAVY,ONEHARVAGGR,WAIT,CLOSBUIL,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7510.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,LESSHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-180.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7560.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-220.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7600.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-150.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7530.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-110.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7530.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,WAIT,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSHP,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,-110.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7490.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7380.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,LESSPERCHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,60.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7320.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,CLOSEST,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,30.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7350.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-80.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7500.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-260.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7680.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,LESSPERCHP,CLOSBUIL,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,LESSHP,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,20.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7360.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,LESSPERCHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,40.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7380.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,CLOSEST,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-50.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7470.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,CLOSESTDIRECT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-130.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7550.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,WAIT,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,-190.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7610.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,CLOSEST,CLOSBUIL,-650.0,-750.0,-960.0,-650.0,-220.0,-670.0,-300.0,-630.0,260.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7120.0
ONEWORKER,HEAVY,ONEHARVAGGR,CLOSBUIL,WAIT,LESSHP,-650.0,-750.0,-1000.0,-650.0,-220.0,-670.0,-300.0,-630.0,90.0,-300.0,-670.0,-750.0,-280.0,-550.0,-7330.0
